anime_id,titulo,fecha_inicio,episodios,duracion,calificacion,popularidad,favoritos,formato_id,estado_id
114943,Battle Spirits: Kakumei no Gallet,2020-08-28,5.0,24.0,55.0,649,7,3,2
188822,Mini Teukgongdae: Super Gongnyong Power Part 2,2020-08-27,26.0,11.0,,29,0,7,2
110857,Aggressive Retsuko Season 3,2020-08-27,10.0,15.0,77.0,28566,456,3,2
154541,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Kimetsu no Utage Tokubetsu-hen,2020-08-26,3.0,2.0,67.0,4596,62,5,2
150491,Ni Tian Jian Shen,2020-08-26,26.0,12.0,,232,7,3,2
117532,Kabukichou Sherlock OVA,2020-08-26,6.0,5.0,63.0,2470,22,4,2
120419,Renlei Bowuguan,2020-08-25,36.0,1.0,,139,2,3,2
184576,Tell Me Answer,2020-08-23,1.0,3.0,,94,2,2,2
148284,Inside Night Looper,2020-08-23,1.0,3.0,,106,0,2,2
140362,Mister Jewel Box,2020-08-22,1.0,3.0,63.0,325,4,2,2
129350,Douluo Dalu: Xingdou Xianji,2020-08-22,13.0,20.0,80.0,1993,69,3,2
111734,Given Movie,2020-08-22,1.0,60.0,81.0,95169,4704,1,2
155918,Yichang Shengwu Jianwen Lu Special,2020-08-21,1.0,21.0,,105,3,3,2
126165,Eien Hanahadashii,2020-08-21,1.0,4.0,60.0,261,10,2,2
124668,Slimetachi no Idobata Kaigi,2020-08-21,12.0,1.0,51.0,1231,14,3,2
123885,Rebirth: Virtual to no Souguu,2020-08-21,1.0,3.0,53.0,808,10,5,2
123464,"Kanojo, Okarishimasu Collab Mini Animation",2020-08-21,3.0,2.0,53.0,1626,18,3,2
123952,Dazzling White Town,2020-08-19,1.0,10.0,70.0,1459,14,2,2
118637,Tteotda Keunyeo!! another step,2020-08-18,1.0,8.0,56.0,242,5,3,2
122349,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,2020-08-16,2.0,24.0,70.0,55198,592,3,2
122875,Sore wo Ai to Yobu Dake,2020-08-15,1.0,4.0,67.0,1001,24,2,2
121215,Dahua: Shaonian You,2020-08-15,16.0,18.0,,227,4,3,2
115834,Jing: Shuang Cheng - Feng Qi Pian,2020-08-15,4.0,21.0,57.0,371,10,3,2
21719,Fate/stay night [Heaven's Feel] III. spring song,2020-08-15,1.0,122.0,85.0,118450,6210,1,2
156063,Fushigi Dagashiya: Zenitendou - Tsuri Taiyaki,2020-08-14,1.0,9.0,,202,0,1,2
148351,cynthia,2020-08-14,1.0,4.0,,95,1,2,2
140029,Kata no Ato,2020-08-14,1.0,4.0,52.0,399,2,1,2
116224,Oshiri Tantei: Tentou Mushi Iseki no Nazo,2020-08-14,1.0,40.0,,117,1,1,2
111852,Date A Bullet: Dead or Bullet,2020-08-14,1.0,25.0,73.0,33483,615,1,2
110595,Yi Nian Yongheng,2020-08-12,52.0,19.0,77.0,6892,222,3,2
122735,Ham,2020-08-11,1.0,4.0,63.0,737,9,2,2
180742,Fate/Grand Order: Haishin 5 Shuunen Kinen Animation PV,2020-08-10,1.0,2.0,61.0,427,4,5,2
137803,Renzhe Bixu Si: Yue Hu Zhi Zhan,2020-08-10,1.0,5.0,,42,0,3,2
130379,Kimi to Boku no Resonance,2020-08-08,1.0,4.0,,141,1,2,2
121684,Kyoshin to Hyouka no Shiro,2020-08-08,4.0,1.0,53.0,1579,8,3,2
136532,Natsu wo Ikiru,2020-08-07,1.0,4.0,52.0,181,0,2,2
123746,Hukakumei Zenya,2020-08-07,1.0,4.0,57.0,199,10,2,2
113669,Doraemon: Nobita no Shin Kyoryuu,2020-08-07,1.0,110.0,74.0,2469,52,1,2
113023,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,2020-08-07,1.0,119.0,76.0,5801,100,1,2
110699,Mindiao Ju Yi Wen Lu,2020-08-07,12.0,24.0,60.0,2871,49,3,2
124243,Miao Qiansui de Chengnian Li,2020-08-06,7.0,2.0,,120,0,3,2
120126,Lie Yang Tiandao,2020-08-06,1.0,,,159,5,3,2
136866,DERO,2020-08-05,1.0,3.0,51.0,184,3,2,2
120046,Ani ni Tsukeru Kusuri wa Nai! 4,2020-08-05,12.0,4.0,74.0,9334,105,3,2
129227,Renwu Dashi,2020-08-03,6.0,13.0,,113,0,3,2
169772,Matatabi Movie Labo,2020-08-01,13.0,10.0,,49,0,3,2
140881,Neputa no Mondoriko,2020-08-01,1.0,3.0,,65,0,2,2
138401,Carol (Music),2020-08-01,1.0,4.0,56.0,300,4,2,2
131781,Zhiqu Yang Xuetang: Yangyang Qu Maoxian,2020-08-01,26.0,12.0,,51,0,3,2
126172,Never Giving Up!,2020-08-01,1.0,4.0,62.0,1044,3,2,2
124698,Ekaki Uta,2020-08-01,1.0,3.0,59.0,450,8,2,2
131367,Jintai no Survival!,2020-07-31,1.0,46.0,,325,2,1,2
120343,Modao Zushi Q,2020-07-31,30.0,5.0,81.0,7383,281,3,2
120300,Ling Long Part 2,2020-07-31,6.0,30.0,73.0,1295,37,3,2
118166,Isekai Harem Monogatari,2020-07-31,4.0,17.0,71.0,8928,418,4,2
117773,Kohakuiro no Hunter THE ANIMATION,2020-07-31,2.0,30.0,58.0,2716,94,4,2
117761,Natsu ga Owaru made The Animation,2020-07-31,2.0,18.0,59.0,2840,107,4,2
114333,Miao Xiansheng,2020-07-31,1.0,89.0,,448,4,1,2
200643,"Kanojo wa Utau, Dakara Boku wa.",2020-07-30,1.0,6.0,,68,0,3,2
126663,Ahoy!! Warera Houshou Kaizoku-dan☆,2020-07-30,1.0,2.0,75.0,3034,71,2,2
120521,Sansan De Ezuoju Chufang,2020-07-30,10.0,1.0,,66,0,3,2
139283,Showtime,2020-07-29,1.0,4.0,50.0,141,1,2,2
123155,Mirai Harmony,2020-07-29,1.0,2.0,69.0,940,13,2,2
122979,Muteki-kyuu*Believer,2020-07-29,1.0,4.0,73.0,2734,17,2,2
125330,Jouyatou,2020-07-27,1.0,4.0,52.0,284,3,2,2
131969,Last Of Me,2020-07-26,1.0,2.0,63.0,568,8,2,2
107069,Wu Shan Wu Xing: Zhuo Yuan Shen Huo,2020-07-26,3.0,26.0,77.0,22190,443,3,2
122536,Rick and Morty vs. Genocider,2020-07-25,1.0,9.0,60.0,1977,24,5,2
115844,Fanren Xiu Xian Zhuan,2020-07-25,17.0,18.0,73.0,2599,113,3,2
121956,Chen Feng Gui,2020-07-24,1.0,10.0,69.0,890,21,3,2
148279,Anthracite,2020-07-23,1.0,4.0,,95,0,2,2
129548,AOTU Xueyuan 2,2020-07-23,20.0,,,56,0,3,2
121867,Teiketsu Bolt,2020-07-23,1.0,3.0,62.0,516,3,2,2
121592,Kamen Rider Zero-One: EVERYONE'S DAILY LIFE,2020-07-23,5.0,6.0,54.0,347,7,3,2
204399,Aisarenakute mo Kimi ga Iru feat. Hatsune Miku,2020-07-22,1.0,5.0,56.0,144,3,2,2
149074,Asi Yu Xiao Liangdang,2020-07-22,,2.0,,84,1,3,4
130249,Keshiki,2020-07-22,1.0,5.0,60.0,337,8,2,2
120486,Liu Yi Chuanqi,2020-07-22,26.0,13.0,,181,2,3,2
117014,Dawang Bu Gaoxing 2,2020-07-21,12.0,15.0,56.0,744,15,3,2
144827,A lot of life,2020-07-20,1.0,2.0,63.0,599,1,2,2
128859,Tabun,2020-07-20,1.0,4.0,70.0,923,18,2,2
123406,Yuusei,2020-07-19,1.0,3.0,,106,2,2,2
122030,Kakkoyoku Naritai,2020-07-18,1.0,4.0,59.0,499,7,2,2
131731,Xi Yangyang Yu Hui Tailang: Yiguo Da Yingjiu,2020-07-17,60.0,15.0,,75,0,7,2
123901,"Kanojo, Okarishimasu Petit",2020-07-17,11.0,1.0,58.0,7263,52,3,2
119696,Valkyrie no Shokutaku II,2020-07-17,8.0,8.0,70.0,3974,67,3,2
119113,Shingeki no Kyojin: Chronicle,2020-07-17,1.0,120.0,77.0,34583,476,1,2
118656,Muramata-san no Himitsu,2020-07-17,2.0,20.0,63.0,3599,114,4,2
118167,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,2020-07-17,2.0,30.0,54.0,1270,31,4,2
139809,Lagtrain,2020-07-16,1.0,4.0,77.0,1553,55,2,2
114116,Shi Zhi Ge - Hua Yu Yan De Kuangxiang Shi,2020-07-16,13.0,20.0,51.0,539,10,3,2
110371,Koi to Producer: EVOL×LOVE,2020-07-16,12.0,24.0,59.0,21452,275,6,2
136950,XPICE,2020-07-15,1.0,5.0,52.0,245,2,3,2
126661,Boku no Hero Academia THE MOVIE: Heroes:Rising - Epilogue Plus: Yume wo Genjitsu ni,2020-07-15,1.0,10.0,74.0,21602,317,5,2
122248,Tadaima! Chibigodzilla,2020-07-15,12.0,1.0,47.0,411,2,3,2
120519,Mei Chuxi De Yinyangshi Yijia 2,2020-07-15,12.0,5.0,,258,0,3,2
110446,Gibiate,2020-07-15,12.0,25.0,32.0,20999,136,6,2
121236,TOKYO-STATION,2020-07-13,1.0,4.0,,141,3,2,2
121234,MILABO,2020-07-13,1.0,4.0,66.0,713,9,2,2
120180,Ninja Collection,2020-07-13,13.0,5.0,32.0,5018,15,7,2
117034,ARP Backstage Pass: Paradise,2020-07-13,1.0,24.0,49.0,529,7,4,2
121177,Wu Dong Qiankun 2,2020-07-12,12.0,25.0,73.0,1565,62,3,2
114308,Sword Art Online: Alicization - War of Underworld Part 2,2020-07-12,11.0,24.0,74.0,195727,5027,6,2
113286,Monster Musume no Oisha-san,2020-07-12,12.0,24.0,62.0,67006,949,6,2
148661,Candy Alien,2020-07-11,1.0,4.0,,115,0,2,2
131014,Ashuai 3,2020-07-11,34.0,3.0,,48,0,3,2
122247,Mabuta,2020-07-11,1.0,3.0,,93,0,2,2
120320,Yuan Long,2020-07-11,16.0,18.0,68.0,1299,50,3,2
120301,Xian Feng Jian Yu Lu,2020-07-11,70.0,8.0,54.0,400,11,3,2
117150,GET UP! GET LIVE! #Geragera,2020-07-11,10.0,2.0,42.0,404,5,7,2
113813,"Kanojo, Okarishimasu",2020-07-11,12.0,24.0,65.0,307171,6873,6,2
111965,Peter Grill to Kenja no Jikan,2020-07-11,12.0,12.0,53.0,60956,789,7,2
120700,Re:Zero kara Hajimeru Kyuukei Jikan (Break Time) 2nd Season,2020-07-10,13.0,3.0,69.0,12634,135,3,2
119923,Qing Chi Hong Xiaodou Ba! 4,2020-07-10,12.0,5.0,,89,0,3,2
115901,You Yao,2020-07-10,12.0,,61.0,1334,26,3,2
115113,Uzaki-chan wa Asobitai!,2020-07-10,12.0,24.0,67.0,149647,2832,6,2
112803,No Guns Life 2,2020-07-10,12.0,24.0,69.0,23713,234,6,2
108489,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,2020-07-10,12.0,24.0,82.0,222932,9857,6,2
122742,Love,2020-07-09,1.0,1.0,57.0,390,7,2,2
112357,Nihon Chinbotsu: 2020,2020-07-09,10.0,25.0,64.0,53734,595,3,2
149345,Gon De Hanta: Tata Turan Xiangdao,2020-07-08,12.0,3.0,,65,0,3,2
110353,Deca-Dence,2020-07-08,12.0,24.0,71.0,100426,1422,6,2
108632,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,2020-07-08,13.0,26.0,83.0,376099,12970,6,2
110028,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2,2020-07-07,12.0,24.0,65.0,7977,63,6,2
108941,Umayon,2020-07-07,12.0,3.0,67.0,10559,98,7,2
120522,Mengyou Dunhuang,2020-07-06,5.0,3.0,,70,0,3,2
116648,Kyojinzoku no Hanayome,2020-07-06,9.0,6.0,49.0,7351,98,3,2
116006,THE GOD OF HIGH SCHOOL,2020-07-06,13.0,24.0,70.0,297490,6678,6,2
112258,Chou Futsuu Toshi Kashiwa Densetsu R,2020-07-06,10.0,5.0,41.0,1753,8,7,2
116182,Tianbao Fuyao Lu,2020-07-05,13.0,18.0,73.0,3038,99,3,2
131008,Chunqiu Feng Shen: Luanshi Chang Ge,2020-07-04,12.0,11.0,,64,3,3,2
123490,Mr.Fixer,2020-07-04,1.0,4.0,69.0,1326,17,2,2
114236,Enen no Shouboutai: Ni no Shou,2020-07-04,24.0,24.0,78.0,299046,6316,6,2
112818,Dokyuu Hentai HxEros,2020-07-04,12.0,24.0,54.0,49196,621,6,2
112301,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2020-07-04,13.0,24.0,72.0,265086,6499,6,2
104937,Lapis Re:LiGHTs,2020-07-04,12.0,24.0,64.0,19559,357,6,2
119812,Murenase! Seton Gakuen EX: Juu Joshi-tachi no Yuzame Chuuihou,2020-07-03,1.0,6.0,62.0,4465,30,5,2
145904,Untitled World,2020-07-01,1.0,1.0,66.0,781,10,2,2
116259,Obake Zukan,2020-07-01,39.0,3.0,44.0,554,1,7,2
130448,Wasureta Furi wo Shite,2020-06-30,1.0,13.0,53.0,552,4,1,2
120607,"Ame wo Matsu,",2020-06-30,1.0,5.0,75.0,3614,77,2,2
139535,Tunshi Yongheng,2020-06-26,30.0,12.0,,149,3,3,2
116946,Kutsujoku 2 The Animation,2020-06-26,2.0,20.0,58.0,2022,42,4,2
154156,Feng Huan Chao,2020-06-25,20.0,7.0,,82,2,3,2
143477,Xian Zun Naiba Dang Zhuixu,2020-06-25,132.0,10.0,,311,4,3,2
120339,Shisouhan,2020-06-24,1.0,4.0,66.0,527,8,2,2
123778,Ninjala Cartoon Anime,2020-06-23,5.0,11.0,48.0,373,1,3,2
139044,Jongtama PV,2020-06-22,5.0,1.0,50.0,385,3,5,2
130248,Yokubari,2020-06-22,1.0,3.0,48.0,138,0,2,2
120326,Fengyu Lang Qiao,2020-06-20,1.0,22.0,,84,1,3,2
119928,Shouxi Yu Ling Shi,2020-06-20,40.0,12.0,54.0,428,11,3,2
117572,Huyao Xiao Hongniang: Jin Chenxi,2020-06-19,10.0,19.0,63.0,905,14,3,2
140160,Suisei ni Nareta Nara,2020-06-18,1.0,4.0,55.0,232,2,2,2
119927,Dubu Xiaoyao,2020-06-18,480.0,12.0,63.0,1087,55,3,2
114963,Nakitai Watashi wa Neko wo Kaburu,2020-06-18,1.0,104.0,73.0,189500,3896,1,2
120055,Fei Ren Zai: Lichun Pian,2020-06-17,12.0,5.0,62.0,436,4,3,2
114622,Dorohedoro: Ma no Omake,2020-06-17,1.0,25.0,71.0,24426,243,4,2
138729,Oshimai no Mirai Yori,2020-06-15,1.0,4.0,50.0,157,1,2,2
120757,ATRI -My Dear Moments- Special Animation PV,2020-06-14,3.0,1.0,60.0,848,25,3,2
162800,"Kanojo, Okarishimasu: Date Movie",2020-06-13,32.0,2.0,54.0,1682,24,3,2
126665,Douse Nakunaru Dake,2020-06-13,1.0,3.0,68.0,936,12,2,2
143491,BAKEYO,2020-06-12,1.0,3.0,44.0,108,1,2,2
136855,Tokimeki,2020-06-12,1.0,3.0,,105,0,2,2
120211,Hulaing Babies Aratame: Staying Babies,2020-06-10,5.0,5.0,44.0,448,1,7,2
149039,Ooya-san to Boku 2,2020-06-08,5.0,5.0,,46,0,7,2
133132,Yoakemade,2020-06-08,1.0,5.0,,99,2,2,2
138161,Erase,2020-06-06,1.0,4.0,59.0,424,8,2,2
137126,Alba,2020-06-05,1.0,4.0,50.0,164,0,2,2
115138,Ane wa Yanmama Junyuu-chuu,2020-06-05,2.0,17.0,74.0,12281,831,4,2
126168,Mottainai Baasan,2020-06-04,4.0,6.0,,118,0,3,2
119964,POKÉTOON,2020-06-04,8.0,10.0,71.0,4870,58,3,2
108522,Baki: Dai Raitaisai-hen,2020-06-04,13.0,24.0,75.0,55690,718,3,2
120079,Haru Hisagi,2020-06-03,1.0,4.0,60.0,411,7,2,2
110349,GREAT PRETENDER,2020-06-02,23.0,23.0,81.0,229578,9459,3,2
120485,Dai Luan - Zhou Enlai Tongnian Dushu de Gushi,2020-06-01,1.0,16.0,,47,1,3,2
153521,Gu Xiong: Huo Qi,2020-05-31,1.0,27.0,,104,0,3,2
138474,Super Secret,2020-05-30,22.0,10.0,62.0,996,12,3,2
115656,Cardfight!! Vanguard Gaiden: if,2020-05-30,25.0,24.0,63.0,1982,18,6,2
152181,Koguma no Yuugo,2020-05-29,,1.0,,57,1,3,4
132348,Maeumuisori Season 2,2020-05-29,20.0,24.0,,49,0,6,2
116251,Shihai no Kyoudan,2020-05-29,4.0,24.0,60.0,2125,60,4,2
116181,Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,2020-05-29,1.0,29.0,64.0,2365,88,4,2
115136,Yarichin Kateikyoushi Netori Houkoku: Dosukebe Kyonyuu Oyakodon,2020-05-29,2.0,17.0,68.0,5151,281,4,2
177513,Arawi Keiichi Tanpen,2020-05-28,1.0,2.0,53.0,448,1,3,2
115800,Quanzhi Fashi 4,2020-05-27,12.0,18.0,71.0,12767,191,3,2
118971,Zetsubou Funsai Shoujo ∞ Amida,2020-05-25,1.0,4.0,60.0,852,8,2,2
129349,Douluo Dalu: Xiaowu Juebie,2020-05-23,13.0,20.0,80.0,2121,70,3,2
119884,Since 1998.,2020-05-23,1.0,4.0,56.0,192,3,2,2
120771,Minegishi-san wa Ootsu-kun ni Tabesasetai Mini Anime,2020-05-22,4.0,2.0,57.0,1230,11,3,2
118857,Inochi no Tabekata,2020-05-22,1.0,4.0,78.0,4787,146,2,2
113947,Hajimete no Hitozuma,2020-05-22,6.0,17.0,66.0,4149,267,4,2
120324,Bai Gui Youeryuan 3,2020-05-21,12.0,5.0,,159,1,3,2
119086,Mamoru: Hikitsugu - Watashitachi no Kurashi,2020-05-20,1.0,4.0,49.0,152,0,1,2
118856,Anemone,2020-05-20,1.0,3.0,54.0,215,2,2,2
119925,Dou Hun Wei Zhi Xuan Yue Qi Yuan 4,2020-05-19,13.0,,,126,5,3,2
119924,Wu Shang Shen Di,2020-05-18,64.0,7.0,66.0,1120,39,3,2
128862,MILGRAM,2020-05-15,11.0,4.0,81.0,6825,298,2,2
121888,Kaze wa Fuiteru ka?,2020-05-15,1.0,2.0,57.0,444,4,2,2
118609,Obenkyou Shitoiteyo,2020-05-14,1.0,5.0,76.0,2440,47,2,2
130156,Halzion,2020-05-11,1.0,3.0,71.0,1299,16,2,2
118448,Final Fantasy Brave Exvius - Gen'ei Sensou Animated PV,2020-05-11,1.0,2.0,,352,7,5,2
121593,Mabushigariya,2020-05-10,1.0,4.0,,131,3,2,2
138956,Mukashi Keiba Nashi 2,2020-05-09,4.0,5.0,,85,0,7,2
138481,Curry to Ieba,2020-05-09,1.0,6.0,47.0,109,0,2,2
136639,"Hana ni Ame wo, Kimi ni Uta wo",2020-05-09,1.0,4.0,,172,6,2,2
119960,Katarina to Manabou,2020-05-09,9.0,1.0,53.0,1868,9,3,2
119929,Yi Shijie Zhongyao Pu,2020-05-08,40.0,10.0,52.0,279,3,3,2
113906,BanG Dream! Garupa☆Pico: Oomori,2020-05-07,26.0,3.0,75.0,5811,78,7,2
109148,Li Shi,2020-05-07,16.0,24.0,53.0,1185,19,3,2
121856,Xi Xing Ji: Zaijian Wu Kong,2020-05-04,1.0,65.0,58.0,370,9,1,2
147957,Flopnik,2020-05-03,1.0,3.0,52.0,156,1,2,2
119938,Xingchen Bian: Yuli Canghai,2020-05-03,12.0,25.0,70.0,1509,48,3,2
139771,Penguin Minna Kyou Dai 2020,2020-04-30,1.0,4.0,,117,0,2,2
122041,Toaru Kagaku no Railgun T: Motto Marutto Railgun,2020-04-30,2.0,10.0,66.0,5004,51,5,2
118131,Kurayukaba Pilot,2020-04-30,1.0,4.0,53.0,570,2,5,2
118125,Jashin-chan Dropkick’: Chitose-hen,2020-04-30,1.0,24.0,70.0,5956,66,5,2
114981,Heya Camp△: Sauna to Gohan to Sanrin Bike,2020-04-29,1.0,11.0,74.0,9392,51,4,2
163259,Watashi to Isshoni Tobu,2020-04-28,1.0,5.0,48.0,209,2,2,2
131413,Chong Qi Chengyin: Lu Shao de Xinjian Chong,2020-04-28,20.0,9.0,,187,5,3,2
127114,Wakusei,2020-04-28,1.0,5.0,54.0,266,3,2,2
148288,Karma,2020-04-27,1.0,4.0,,73,0,2,2
139843,Himitsu,2020-04-26,2.0,5.0,57.0,322,3,2,2
117000,Guan Hai Ce 2nd Season,2020-04-26,16.0,,,101,1,3,2
114136,Bai Yao Pu,2020-04-25,12.0,24.0,69.0,6469,91,3,2
126171,MUG,2020-04-24,1.0,3.0,51.0,229,0,2,2
115671,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? THE ANIMATION",2020-04-24,1.0,26.0,64.0,2136,45,4,2
115405,Haritsuke,2020-04-24,2.0,20.0,51.0,1550,43,4,2
115115,Chiisana Tsubomi no Sono Oku ni...,2020-04-24,4.0,25.0,61.0,3571,117,4,2
115114,Sotsugyou Chikan Densha,2020-04-24,4.0,17.0,47.0,1285,32,4,2
115077,Suketto Sanjou!! THE ANIMATION,2020-04-24,2.0,18.0,65.0,3467,117,4,2
105401,Yi Ren Zhi Xia 3,2020-04-24,8.0,20.0,66.0,11525,163,3,2
104040,Sexfriend Gakuen,2020-04-24,1.0,22.0,49.0,1698,43,4,2
124341,Arad: Gyakuten no Wa,2020-04-23,16.0,24.0,48.0,772,9,3,2
106154,Koukaku Kidoutai: SAC_2045,2020-04-23,12.0,24.0,62.0,13155,165,3,2
115186,Bessatsu Olympia Kyklos,2020-04-20,24.0,5.0,67.0,7141,85,7,2
185528,Sekai wa Mada Hajimatte sura Inai,2020-04-17,1.0,4.0,,120,2,2,2
144822,Happy Music♪,2020-04-17,1.0,2.0,61.0,510,1,2,2
124082,Azur Lane Anime PVs,2020-04-17,,1.0,62.0,1776,40,5,4
116965,Wangu Xian Qiong 4,2020-04-16,12.0,,,256,6,3,2
116320,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,2020-04-16,24.0,5.0,53.0,483,5,7,2
118168,Youkoso Japari Park 2,2020-04-15,12.0,4.0,48.0,292,2,3,2
133391,INSIDE MY CORE,2020-04-14,1.0,4.0,58.0,193,5,2,2
135722,Mela!,2020-04-13,1.0,4.0,58.0,300,1,2,2
119926,Wan Jie Chun Qiu,2020-04-13,56.0,8.0,54.0,453,9,3,2
108629,Kitsutsuki Tantei Dokoro,2020-04-13,12.0,24.0,57.0,9651,80,6,2
114402,Hakushon Daimaou 2020,2020-04-11,20.0,24.0,51.0,545,4,6,2
114043,Shokugeki no Souma: Gou no Sara,2020-04-11,13.0,24.0,72.0,148655,2281,6,2
113051,ARGONAVIS from BanG Dream!,2020-04-11,13.0,24.0,62.0,5512,95,6,2
112641,Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,2020-04-11,12.0,25.0,85.0,431938,18047,6,2
114891,Zashiki-Warashi no Tatami-chan,2020-04-10,12.0,4.0,46.0,2330,10,3,2
114888,Fugou Keiji: Balance:UNLIMITED,2020-04-10,11.0,23.0,74.0,163117,3843,6,2
114119,Dali Si Rizhi,2020-04-10,12.0,18.0,63.0,2419,36,3,2
112534,Mashin Eiyuuden Wataru: Shichi Kon no Ryuujinmaru,2020-04-10,9.0,20.0,55.0,575,4,3,2
112444,Appare-Ranman!,2020-04-10,13.0,24.0,70.0,44522,549,6,2
114233,Gundam Build Divers Re:RISE 2nd Season,2020-04-09,13.0,25.0,72.0,4475,110,3,2
116964,Yao Shen Ji: Hei Yu Pian,2020-04-08,52.0,5.0,69.0,1934,39,3,2
116791,Neko Neko Nihonshi 5th Season,2020-04-08,32.0,9.0,,215,1,7,2
115892,Komatta Jii-san,2020-04-08,13.0,1.0,58.0,1541,10,7,2
115845,Wuxian Shaonü 48,2020-04-08,12.0,18.0,,360,5,3,2
112296,Strike the Blood IV,2020-04-08,12.0,30.0,67.0,28360,371,4,2
117325,Puso Ni Comi: Okawari,2020-04-07,26.0,4.0,57.0,450,5,3,2
116848,Mala Nüpei,2020-04-07,32.0,10.0,62.0,1944,26,3,2
116787,Origami Ninja Koyan @ KinTele,2020-04-07,,,,123,0,7,4
116408,"Anoyo no Subete wa, Obakegumi!",2020-04-07,34.0,4.0,44.0,486,1,7,2
115651,Majutsushi Orphen Hagure Tabi: Tenjin no Isan,2020-04-07,1.0,24.0,58.0,4086,40,4,2
114105,Wang Gu Shenhua Zhi Tian Xuanzhe,2020-04-07,12.0,21.0,47.0,556,6,3,2
112325,Shadowverse,2020-04-07,48.0,24.0,52.0,7312,209,6,2
111762,Fruits Basket: 2nd Season,2020-04-07,25.0,24.0,85.0,185384,6594,6,2
109019,Houkago Teibou Nisshi,2020-04-07,12.0,24.0,72.0,26128,380,6,2
107871,Princess Connect! Re:Dive,2020-04-07,13.0,24.0,69.0,97006,1595,6,2
116999,Menghuan Shuyuan 3,2020-04-06,14.0,2.0,,67,0,3,2
116248,Garugaku.: Sei Girls Square Gakuin,2020-04-06,50.0,3.0,48.0,1314,8,7,2
115821,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de…,2020-04-06,8.0,6.0,56.0,6480,80,3,2
115654,Watanuki-san Chi to,2020-04-06,12.0,23.0,47.0,726,5,6,2
115199,Poccolies,2020-04-06,50.0,1.0,,178,0,7,2
113108,Kingdom 3rd Season,2020-04-06,26.0,25.0,86.0,26628,1067,6,2
110458,Shironeko Project: ZERO CHRONICLE,2020-04-06,12.0,23.0,52.0,30787,417,6,2
107294,Jashin-chan Dropkick’,2020-04-06,11.0,24.0,73.0,18389,279,3,2
118630,Duel Masters King,2020-04-05,47.0,24.0,47.0,556,2,6,2
117496,Yesterday wo Utatte Extras,2020-04-05,6.0,2.0,65.0,10224,73,3,2
116793,Motto! Majime ni Fumajime Kaiketsu Zorori,2020-04-05,25.0,25.0,52.0,589,1,6,2
114811,Digimon Adventure:,2020-04-05,67.0,23.0,63.0,22021,339,6,2
114717,Tomica Kizuna Gattai: Earth Granner,2020-04-05,51.0,25.0,53.0,802,11,6,2
113990,Kiratto Pri☆Chan Season 3,2020-04-05,51.0,24.0,70.0,1559,35,6,2
113693,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,2020-04-05,12.0,24.0,79.0,74772,1502,6,2
113570,"Shachou, Battle no Jikan desu!",2020-04-05,12.0,24.0,53.0,12754,80,6,2
111323,Gal to Kyouryuu,2020-04-05,12.0,24.0,60.0,14933,145,6,2
111310,Mewkledreamy,2020-04-05,48.0,24.0,68.0,5566,105,6,2
109020,Yesterday wo Utatte,2020-04-05,12.0,23.0,67.0,98667,1528,6,2
108266,Tsugu Tsugumomo,2020-04-05,12.0,24.0,72.0,29904,438,6,2
108241,Gleipnir,2020-04-05,13.0,24.0,66.0,151618,2506,6,2
107911,Wo Kai Dongwuyuan Naxie Nian,2020-04-05,13.0,13.0,59.0,1714,22,3,2
104647,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta…,2020-04-05,12.0,25.0,73.0,146840,3673,6,2
103110,IDOLiSH7: Second BEAT!,2020-04-05,15.0,24.0,81.0,11514,422,6,2
132696,Oshiri Tantei 4,2020-04-04,13.0,20.0,,147,0,6,2
118136,Tonikaku nani ka o hajimeyou,2020-04-04,1.0,2.0,,133,2,2,2
117096,Asatir: Mirai no Mukashibanashi,2020-04-04,13.0,25.0,49.0,1504,12,3,2
114411,Bungou to Alchemist: Shinpan no Haguruma,2020-04-04,13.0,24.0,60.0,17624,210,6,2
114072,Yu☆Gi☆Oh! SEVENS,2020-04-04,92.0,24.0,57.0,6027,93,6,2
112353,Nami yo Kiitekure,2020-04-04,12.0,24.0,70.0,30501,290,6,2
112302,Major 2nd Season 2,2020-04-04,25.0,24.0,74.0,6805,98,6,2
110547,Arte,2020-04-04,12.0,24.0,69.0,43635,602,6,2
